idx,persona_text,source_config,age,is_excluded,llm_label,llm_confidence,llm_reason
139249,A young child who develops their problem-solving abilities and vocabulary through solving crossword puzzles,persona,,False,yes,90,engages in activities typical for a primary school child
139954,A polish school child who loves geography and am fond of small hamlets and villages.,persona,,False,yes,90,"The persona is described as a school child, implying attendance in primary school."
140465,A young child who loves pretending to be a yogi and frequently joins in on the tea parties,persona,,False,yes,90,behaviors described are typical of a young child
141097,A young child who constantly reminds the project manager of the importance of quality time and being present,persona,,False,yes,80,young child implies primary school age
141495,A young child who looks up to the Cronulla Sharks mascot and dreams of becoming a professional athlete,persona,,False,yes,90,young child and no mention of higher education level
141565,"A fellow young learner who enjoys discovering new knowledge through books, experiments, and hands-on projects",persona,,False,yes,80,enjoys hands-on projects and is described as a young learner
141808,A young child who receives education and medical support from the aid worker's organization,persona,,False,yes,80,young child receiving education
142095,"An extroverted, sports-loving peer constantly trying to pull the introverted child out of her shell",persona,,False,yes,80,"description implies a peer relationship, suggesting a school setting, likely primary school due to the focus on social interactions and personality traits"
142315,A young child who is amazed by the vintage action figures and often comes over to play,persona,,False,yes,80,"young child, no indication of higher education level"
142354,A young child who is fascinated by bugs and constantly asks questions about the natural world,persona,,False,yes,90,"young child, curiosity about natural world typical of primary school age"
143476,A preschooler who loves being read to and discusses the pictures in the books,persona,3.0,False,yes,100,"Persona is a preschooler, which is a primary school level"
144282,An elementary school student who looks forward to watching the weather report every day,persona,8.0,False,yes,100,Persona is explicitly described as an elementary school student
144345,a kid on a school trip to the museum reading about Nathan Hale for the first time,persona,,False,yes,90,"kid on a school trip, likely elementary school age"
144748,A young child with a hearing impairment discovering the joy of playing the piano through touch and vibrations,persona,,False,yes,90,"young child discovering music, implies early educational level"
144809,An elementary school student who helps in the garden and listens to stories of classic literature,persona,8.0,False,yes,100,Persona is explicitly described as an elementary school student
144933,A young child who loves Disney characters and wants a personalized artwork for their bedroom,persona,,False,yes,90,interests and context suggest a young child
145719,A young child eager to learn how to play the ukulele and explore the world of Hawaiian music,persona,,False,yes,80,young child implies primary school age
147759,"A grandchild with a picky palate, challenging the chef to create dishes that appeal to young taste buds",persona,,False,yes,90,"grandchild with young taste buds implies a child, likely in primary school age range"
147945,An elementary school student who shares their favorite pop songs with the principal and asks for recommendations,persona,8.0,False,yes,100,Persona is explicitly described as an elementary school student
149509,An elementary school student who is motivated to read in order to earn rewards at the local business,persona,8.0,False,yes,100,Persona is explicitly described as an elementary school student
149543,A young child with mobility limitations who receives assistance from a robot companion during therapy sessions,persona,,False,yes,80,young child implies primary school age and context of therapy sessions
149887,A Brazilian child from the 80s who loved Turma do Balo Mgico,persona,,False,yes,90,"Turma do Balo Mgico was a popular Brazilian children's TV show in the 80s, suggesting the persona is a child"
150344,A young child who looks up to the mediator's calm and composed demeanor,persona,,False,yes,80,young child implies primary school age
150690,A young child who dreams of becoming a humanitarian aid worker and following in their footsteps,persona,,False,yes,80,young child implies primary school age
150806,A 3rd grade biology enthusiast,persona,8.0,False,yes,100,3rd grade is a primary school level
150937,An 8-year-old child who is excited to learn skiing for the first time,persona,8.0,False,yes,100,"The persona is an 8-year-old child, which is within the primary school age range."
151063,A curious and artistic child who enjoys sketching and exploring different natural landscapes,persona,,False,yes,90,describes a child with interests typical of a primary school age
151761,A child who is absolutely fascinated by the illustrator's artwork and dreams of becoming a paleontologist one day,persona,,False,yes,90,interests and career aspirations consistent with a child's perspective
152281,A young child who eagerly looks forward to going to school and learning new things,persona,,False,yes,90,"The persona describes a young child who is eager to learn, which is consistent with the behavior of a primary school student."
153377,"A young child who sees the museum curator as a superhero, inspiring them to explore the wonders of the world",persona,,False,yes,90,The persona is described as a 'young child' which suggests they are likely of primary school age.
153629,A young child with hearing loss who is undergoing speech therapy,persona,,False,yes,80,"young child undergoing speech therapy, likely in primary school age range"
153886,A 10-year-old book lover who inspired to write their own children's story,persona,10.0,False,yes,100,Age 10 is within the primary school range
154696,A nine-year-old girl struggling with reading comprehension but shows great enthusiasm for learning.,persona,,False,yes,100,age and educational challenges are consistent with primary school
154946,A young child who visits her older neighbors to bring them drawings and share stories,persona,,False,yes,90,"behaviors typical of a young child, such as bringing drawings and sharing stories, suggest primary school age"
155466,"A young, curious child fascinated by marine life and eager to learn about coral reefs",persona,,False,yes,90,"young and curious child, no indication of higher education level"
155819,A shy and introverted child who gains confidence and discipline through taekwondo classes,persona,,False,yes,80,"The persona is described as a child, implying a young age, and no mention of advanced educational levels."
156253,"A young child who collects and cherishes the postcards, dreaming of visiting those places one day",persona,,False,yes,80,young child implies primary school age
156331,"A curious young student fascinated by herpetology, the study of reptiles and amphibians, who just learned about Platyceps atayevi in class.",persona,,False,yes,90,"The persona is described as a student who just learned about a topic in class, suggesting a current enrollment in school, and the context implies an age and educational level consistent with primary school."
156662,A young child who loves playing with and teaching tricks to the energetic Labrador Retriever,persona,,False,yes,80,young child
156688,A quirky and imaginative young child who enjoys making short films with their smartphone,persona,,False,yes,80,young child
156836,A curious and imaginative child who looks up to their older brother and shares his love for nature,persona,,False,yes,80,describes a child with characteristics typical of a primary school age
157186,A young child who is learning to regulate their emotions and make effective choices,persona,,False,yes,90,learning to regulate emotions and make choices is typical of primary school age development
157187,A child with a passion for music who learns best through creative and interactive activities,persona,,False,yes,80,description of learning style typical of primary school age
157768,A toddler who giggles and dances along to the catchy jingles and stories from children's podcasts,persona,,False,yes,90,Toddler likely attends preschool or kindergarten
157928,A child who loves to help take care of the family's pets and is learning about responsibility,persona,,False,yes,80,"child learning responsibility, no indication of higher education level"
159237,A young child who is fascinated by the flight attendant's safety instructions and offers of snacks,persona,,False,yes,90,behaviors and interests suggest a young child
159672,A young child who is eager to learn how to ride a bike and stay safe on the roads,persona,,False,yes,90,"young child learning to ride a bike, typical activity for primary school age"
160836,A young child with a genetic disorder eager to understand how gene editing could potentially improve their quality of life,persona,,False,yes,80,"The persona is described as a 'young child', implying an age range consistent with primary school attendance."
161790,A curious child who constantly asks the engineer to explain how software works,persona,,False,yes,90,describes a child
163045,A child who attends the reading sessions and is inspired to write their own stories,persona,,False,yes,90,"Attends reading sessions and writes own stories, typical of primary school activities"
163527,A curious and energetic child who loves helping the janitor pick up litter and wants to learn more about cleaning,persona,,False,yes,90,behaviors and interests typical of a young child
163669,A curious and imaginative child who loves science experiments and plays Minecraft,persona,,False,yes,90,interests and activities typical of a primary school age child
163845,A primary school student who serves as the first reader and critic of every new book,persona,8.0,False,yes,100,Persona explicitly states they are a primary school student
165080,A group of children at a local library eagerly listening to their captivating tales,persona,,False,yes,90,children listening to tales at a library suggests a primary school age group
165687,A bright and curious child who is eager to overcome learning challenges with the help of the therapist's guidance,persona,,False,yes,90,"The persona is described as a child, indicating a young age, and is receiving guidance, which is consistent with primary school level."
165786,A curious and inquisitive child of Native American descent seeking to learn more about their heritage,persona,,False,yes,80,"The persona is described as a child, implying a young age likely within primary school range."
166644,A young child who is learning about different types of food and enjoys trying new vegan dishes,persona,,False,yes,90,"young child learning about food, implies early educational level"
166888,An imaginative elementary school student with a pet iguana and a love for adventure stories,persona,8.0,False,yes,100,Persona is described as an elementary school student
167162,A neighbor's child who is always ready for imaginative adventures and role-playing games,persona,,False,yes,90,behavior typical of a primary school child
167243,A young child who depends on accurate diagnosis and treatment from the radiologist,persona,,False,yes,80,young child implies primary school age
167368,A young child who is part of a study on children's response to emotionally expressive robots,persona,,False,yes,90,participation in a study on children's response suggests a young age
167533,A young child who learns to interact responsibly with dogs and becomes the playmate and source of companionship for the couple's dog,persona,,False,yes,90,young child
170030,A child with an expressive speech delay who is working on improving their communication skills,persona,,False,yes,80,"The persona is described as a child, which aligns with the primary school age range, and there is no indication of a higher educational level."
170146,A young child who stumbles upon the historical reenactments and becomes fascinated by the stories,persona,,False,yes,80,young child implies primary school age
170375,A young child who believes that dragons are real and constantly draws pictures of them,persona,,False,yes,90,behaviors and beliefs are typical of a young child
170391,a 5-year-old child who loves to watch cooking shows and pretend to be a chef.,persona,5.0,False,yes,100,age 5 is typical for kindergarten or preschool
170397,A young child who is fascinated by the idea of robots in their living space,persona,,False,yes,80,young child implies primary school age
170526,"A classmate of the child who is also learning chess, and together they explore different strategies and practice games",persona,,False,yes,90,"The persona is a classmate of a child, implying they are also a child in the same educational level, likely primary school."
170600,A young child who looks forward to the holiday season and is in awe of the enchanted display,persona,,False,yes,80,young child
170972,"A young child who, after experiencing a traumatic event, finds solace in the firefighters' comforting presence",persona,,False,yes,90,young child implies primary school age
171612,A young grandchild who enjoys listening to bedtime stories and dreams of becoming an author,persona,,False,yes,90,"enjoys bedtime stories and dreams of becoming an author, indicating a young child"
172213,A young child who looks up to the marine biologist and dreams of becoming a marine biologist themselves,persona,,False,yes,80,young child implies primary school age
172307,A young student who often comes over to borrow books and asks for recommendations for their school projects,persona,,False,yes,90,"borrows books and asks for recommendations for school projects, indicating a student likely in primary school"
172675,A classmate of one of the children who comes from a military family and teaches them about discipline and self-defense,persona,,False,yes,80,"classmate of a child and teaches self-defense, implying a young age"
173271,A shy and artistic child who finds solace in expressing her cultural identity through drawings and crafts,persona,,False,yes,90,"The persona describes a child with characteristics typical of a primary school student, such as being shy and expressing themselves through art."
173431,A young child with Type 1 diabetes who receives ongoing care from the pediatric endocrinologist and relies on their expertise to manage their condition,persona,,False,yes,90,young child and pediatric care imply primary school age
174184,A young child who listens with wide-eyed wonder and learns about history and resilience from their stories,persona,,False,yes,90,young child learning about history and resilience suggests primary school age
175329,A grandchild who shares their curiosity about the weather and seeks their guidance for science fair projects,persona,,False,yes,90,grandchild seeking guidance for science fair projects implies elementary school age
175339,"A kind-hearted classmate who helps the child feel included and supported, practicing speech exercises together",persona,,False,yes,90,practicing speech exercises together implies a young student
175507,A 10-year-old child who struggles with reading and has a low interest in books,persona,10.0,False,yes,100,"The persona is a 10-year-old child, which is within the primary school age range."
175514,a Taiwanese elementary school student who loves playing tennis and is a fan of the Chan sisters,persona,8.0,False,yes,100,Persona is explicitly described as an elementary school student
175696,A curious 7-year-old who loves reading and immerses herself in the vibrant world of picture books,persona,7.0,False,yes,100,Age 7 is typical for primary school
176146,"A bright, curious 5th grader with an interest in womens rights movements",persona,10.0,False,yes,100,5th grade is typically part of elementary/primary school
176940,A young child who has developed a love for nature and follows in their footsteps by picking up trash in the park,persona,,False,yes,90,behaviors and interests described are typical of a young child
176974,A young child who loves exploring and playing in different playgrounds,persona,,False,yes,90,young child and playground activities suggest primary school age
178392,A young child who looks up to the basketball team captain and wants to learn math,persona,,False,yes,90,young child and interest in learning math suggests primary school age
178806,A child who looks up to the moderator as a superhero and diligently follows their recommendations for LEGO sets,persona,,False,yes,90,childlike behavior and interest in LEGO sets
178867,An imaginative kid who draws inspiration from their favorite children's books and dreams of becoming a writer one day,persona,,False,yes,90,Persona describes a kid with interests typical of a primary school age child
178990,A young child who eagerly awaits each new episode and dreams of being a character in the animated series,persona,,False,yes,80,young child
179253,A 10-year-old child who actively participates in school debates and is learning the importance of peaceful conflict resolution,persona,10.0,False,yes,100,"The persona is a 10-year-old child, which is within the primary school age range."
179600,A young child who is fascinated by the janitor's mop and bucket and considers them a superhero,persona,,False,yes,90,The persona describes a young child with a fascination typical of a primary school age child
180188,A young child who is captivated by the fire performer's performance and dreams of becoming an entertainer,persona,,False,yes,80,young child implies primary school age
180497,A young child who dreams of becoming an actor and sees the nurse as an inspiration,persona,,False,yes,80,young child
180603,A young child receiving their first cochlear implant and learning to navigate the world of sound,persona,,False,yes,90,young child implies primary school age and context suggests early developmental stage
181084,A fellow child who has already excelled in yoga and invites the young child to join a kids yoga club,persona,,False,yes,90,"The persona is described as a fellow child and invites another young child to a kids yoga club, indicating they are likely of similar age and in primary school."
181390,"A young, imaginative child who sees the game developer as a hero and role model",persona,,False,yes,80,young and imaginative child
181492,A curious child who often observes and asks questions about the ant colonies in their backyard,persona,,False,yes,90,behaviors described are typical of a curious primary school age child
181586,A primary school student who eagerly provides input and suggestions for story development,persona,8.0,False,yes,100,Persona is explicitly described as a primary school student
182053,"A young student fascinated by Viking folklore and history, using the author's work as a reference for a school project",persona,,False,yes,90,"The persona is described as a young student working on a school project, which suggests they are likely in primary school."
182307,"A young, energetic child who is beginning to explore educational apps and games on a tablet",persona,,False,yes,90,"young and energetic child exploring educational apps, likely in primary school age range"
182363,"A young child fascinated by space exploration, constantly asking questions about the materials used in rockets and satellites",persona,,False,yes,90,young child and curiosity level consistent with primary school age
182655,A classmate who always has their hand up to ask intriguing questions and share wild ideas during story time,persona,,False,yes,95,"participates in story time, a typical primary school activity"
182995,A gifted child prodigy who displays exceptional musical abilities at a young age,persona,,False,yes,80,young age and exceptional abilities suggest primary school level
183033,A curious and engaged 5th grader who loves hearing stories about historical figures,persona,10.0,False,yes,100,5th grade is typically part of elementary/primary education
183462,A young child who is eager to learn how to train their new puppy,persona,,False,yes,90,young child
184205,A group of school children who are invited to engage with the interactive installations and explore math in a creative way,persona,,False,yes,90,"The persona describes school children, implying an age range consistent with primary school students."
184388,A young child who eagerly awaits the retired baker's delicious pancakes,persona,,False,yes,80,young child
184663,A curious and imaginative child attending the reading workshops with a thirst for knowledge,persona,,False,yes,90,attending reading workshops and described as a child
185398,A young child who is intrigued by their relative's knowledge of herbal remedies for common pet ailments,persona,,False,yes,80,"The persona is described as a 'young child', implying an age range consistent with primary school attendance."
186051,A curious child who is fascinated by the birds and enjoys listening to the woman's stories about them,persona,,False,yes,90,describes a child with curiosity and interests typical of a primary school age
187658,A young child who is fascinated by germs and loves to learn about handwashing and hygiene,persona,,False,yes,90,"interests and topics suggest a young child, likely in primary school"
188138,A curious primary school student from France.,persona,8.0,False,yes,100,Persona is explicitly described as a primary school student
188617,An 11-year-old kid who can't get enough of the 'Phoebe and Her Unicorn' series.,persona,11.0,False,yes,100,"The persona is an 11-year-old kid, which falls within the primary school age range."
189395,A young child who is fascinated by the process of growing their own food and looks up to the organic farmer as a mentor,persona,,False,yes,80,young child and mentorship context suggests primary school age
189916,A young child who looks up to the fitness trainer and aspires to be strong and healthy like them,persona,,False,yes,80,young child implies primary school age
190020,Inquisitive 5 year old child,persona,5.0,False,yes,100,age 5 is typical for kindergarten or preschool
190032,"A young child with a severe stutter, seeking guidance and therapy to improve communication",persona,,False,yes,80,young child implies primary school age and seeking therapy for stuttering
190843,A young child fascinated by the night sky and eager to learn more about the universe,persona,,False,yes,80,young child implies primary school age
191386,A young child who watches in awe as the junior ice resurfacer operator meticulously smooths the ice before a skating event,persona,,False,yes,80,young child
192059,A young child who is eager to learn and excited to be part of language-learning programs,persona,,False,yes,80,"young child eager to learn, likely in primary school age"
192540,A young grandchild fascinated by the colors and shapes of the different flowers in the garden,persona,,False,yes,90,"young grandchild implies a child, likely in primary school age range"
192613,"A child in the neighborhood with a natural talent for drawing, who looks up to the illustrator as a role model",persona,,False,yes,80,"child in the neighborhood with a natural talent, implies young age"
193337,A young child who idolizes the baseball photographer and dreams of becoming a professional photographer in the future,persona,,False,yes,80,young child implies primary school age
193427,A fellow child who loves exploring and learning through interactive hardware,persona,,False,yes,80,"Persona describes a child and mentions learning, suggesting primary school age"
193704,A young child who dreams of becoming a zookeeper and loves learning about different animals,persona,,False,yes,90,young child and love for learning about animals is typical for a primary school student
193984,An elementary school student working on a community recycling project for a school fair,persona,8.0,False,yes,100,Explicitly described as an elementary school student
194805,"A proactive, creative pupil with a knack for original thinking and challenging the status quo",persona,,False,yes,90,"describes a pupil, implying a student, and the context suggests a young age"
194839,A young child from the favela with dreams of becoming a doctor one day,persona,,False,yes,80,young child implies primary school age
194842,A young student learning about Nelson Mandela's legacy and the fight against apartheid,persona,,False,yes,80,Learning about historical figures is common in primary school curriculum
195347,A shy elementary school student struggling to pronounce certain sounds correctly,persona,8.0,False,yes,100,explicitly described as an elementary school student
196538,A young child fascinated by the beekeeping process and eager to learn from the beekeeper,persona,,False,yes,90,young child
196925,A dyslexic child whose life has been positively impacted by the neuroscientist's research and advocacy,persona,,False,yes,90,"The persona is described as a child, implying they are likely of primary school age."
197204,"A young child who trusts and feels comfortable with their pediatrician, seeing them as a source of comfort and support",persona,,False,yes,80,young child implies primary school age
197331,A young child who relies on the caregiver for their daily needs and finds comfort in their presence,persona,,False,yes,90,"young child relying on caregiver, likely preschool or kindergarten age"
197462,A young child who is inspired by the pet groomer's love for animals and dreams of becoming a veterinarian,persona,,False,yes,90,young child with career aspirations typical of a primary school student
197700,A young student who marveled at the environmental benefits of electric cars after a school presentation,persona,,False,yes,80,"The persona is described as a 'young student' who attended a school presentation, suggesting they are likely in primary school."
197774,A young child who eagerly awaits the toy reviewer's latest video to discover new toys to add to their collection,persona,,False,yes,90,young child awaiting toy reviewer's video
198032,Another child who is also fascinated by the street performer's card tricks and wants to learn them,persona,,False,yes,90,described as a child
198100,A younger grandchild who possess advanced knowledge in technology and can patiently teach the judge the basics,persona,,False,yes,80,"described as a younger grandchild, implying a child likely in primary school age"
198306,A young child struggling with emotional trauma who finds solace in imaginary play,persona,,False,yes,80,young child and imaginary play suggests primary school age
198490,A younger sibling who seeks assistance with reading and writing because of dyslexia,persona,,False,yes,90,Seeking assistance with reading and writing due to dyslexia is common in primary school age
198541,A young girl who loves storytelling but struggles with reading comprehension,persona,,False,yes,80,"struggles with reading comprehension, a common challenge in primary school"
199065,A young child who requires a medical device and looks up to the technician as a hero,persona,,False,yes,90,young child implies primary school age
199131,A gifted but socially awkward child who experiences challenges interacting with fellow classmates,persona,,False,yes,90,"description implies a child in a school setting, likely primary school due to social interaction challenges"
199318,A traveler's young child who finds comfort in the air traffic controller's reassuring voice over the intercom,persona,,False,yes,90,"referred to as a 'young child', implying primary school age"
199408,A preschooler who shows a natural inclination towards music and has a strong interest in learning the violin,persona,3.0,False,yes,100,"Persona is a preschooler, which falls under primary school category"
